Fundamental Frequency,RMS Energy,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Zero-Crossing Rate,Formant 1,Harmonics-to-Noise Ratio,Entropy of the Audio Signal,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Chroma1,Chroma2,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Chroma9,Chroma10,Chroma11,Chroma12,Screaming
715.5515410486056,0.3409412205219269,5622.222577297955,5186.397878832333,0.012288527,0.076379025,1356.7375037857144,-8.841539961,5.604728698730469,-98.57030487,30.37382125854492,-35.4878273,-3.415752411,-6.960026264,20.103723526000977,26.06755828857422,18.02741241455078,-2.320604324,-4.058728695,-2.1735847,3.032466650009156,18.63551521301269,0.1358640193939209,0.137156069,0.208121583,0.4010380208492279,0.4275969266891479,0.3065741658210754,0.3156724870204925,0.3219596445560455,0.3115063309669494,0.1624497473239898,0.1284893602132797,0.1321644335985183,1
105.36427498813386,0.06756258,2993.044406959244,2406.5649001401675,0.000644936,0.093101708,947.9601110062944,-73.69729647,5.239092826843262,-286.0294189,118.9215850830078,-85.54201508,8.351449012756348,-45.34235001,-28.970541,4.067432403564453,8.573135375976562,-6.266453266,-9.559319496,5.969071388244629,-4.379340172,5.063230991363525,0.2902151942253113,0.2780386507511139,0.3427443504333496,0.4174151420593261,0.5796608924865723,0.5260686874389648,0.4103050827980041,0.3665266036987304,0.3671582341194153,0.3808160126209259,0.2848916053771972,0.2502160370349884,1
119.22400009554109,0.1502316743135452,2353.776330723332,2562.005245828027,0.000551643,0.051693871,779.2897612023335,-25.97833379,5.028778553009033,-209.8817139,131.71780395507812,-62.34661102,15.872264862060549,-48.15666962,-29.33491516,-19.25099564,6.499873638153076,-9.321370125,-19.01051331,-6.473425865,-5.044194221,3.605126619338989,0.1675131618976593,0.3263323307037353,0.6837303042411804,0.6831446290016174,0.4604598581790924,0.3403233885765075,0.2908355295658111,0.2163393199443817,0.2727720141410827,0.3486464321613312,0.2008297145366668,0.1400860995054245,1
600.8962465037168,0.094743259,2656.259592524661,2528.5302538720425,0.001105738,0.065388637,1323.6250748213783,-10.08852197,4.267338752746582,-331.0275879,94.04123688,-64.30567169,15.199074745178224,7.661838054656982,2.5696229934692383,37.03254318237305,20.95324135,3.154669523239136,5.535045146942139,-18.78023529,-22.1694603,-0.741619289,0.071427219,0.4095150828361511,0.6486915946006775,0.3283447027206421,0.1882046461105346,0.144725427,0.1545353829860687,0.066603668,0.041340861,0.041162323,0.039821491,0.040086724,1
149.82325927411864,0.076351926,3200.5500478959384,4094.1086979116494,0.005600386,0.047045548,1186.7408680488625,-129.3880133,5.300614356994629,-406.5435791,72.86128234863281,-27.39612961,8.454275131225586,-19.37218857,1.9601799249649048,2.1154942512512207,3.482135772705078,1.623540282249451,1.5725586414337158,0.3098821341991424,0.1073950082063674,7.860223293304443,0.5318686366081238,0.5205274820327759,0.5390753746032715,0.6209219098091125,0.645392895,0.6947969794273376,0.7006039619445801,0.6852136850357056,0.6632449626922607,0.6321446299552917,0.6858565807342529,0.5770823359489441,1
555.3761537865473,0.057891574,4080.606934020568,4066.530817167204,0.026819728,0.092937589,800.8934120006869,-111.8693013,5.527183532714844,-374.8819885,113.09260559082033,-77.66674805,-16.87786293,2.8275978565216064,-20.15052223,-2.242619753,6.113349914550781,2.7488763332366943,5.471247673034668,-0.425582319,-3.961214304,3.5609538555145264,0.5210295915603638,0.6395524144172668,0.6797839403152466,0.4988808929920196,0.3974595069885254,0.3919618725776672,0.397385687,0.3554833531379699,0.3217500746250152,0.3425496220588684,0.3325304687023163,0.4258346259593963,1
447.2337097,0.042221189,3405.833905,4202.989352814331,0.007957482,0.058564278,426.9416716,-110.8980041,4.678119183,-478.5968628,13.014317512512209,-49.31444168,-18.48651314,-2.168904781,10.903013229370115,15.306468963623049,15.595502853393556,5.289685249328613,-8.733973503,-11.25423241,-6.732232094,6.907528400421143,0.3108396828174591,0.3559964001178741,0.4132523238658905,0.3911857008934021,0.4398376941680908,0.3022453188896179,0.2956059873104095,0.2606107890605926,0.2432804107666015,0.3378948867321014,0.3490044474601745,0.3568548858165741,1
73.41923426,0.3730551,3403.4127993980187,3360.048554499823,0.002138314,0.086680684,1644.5142847232355,2.097300960166953,5.545259952545166,-24.75220299,120.9131088256836,-58.72801208,72.54711151123047,-5.32007122,39.74638366699219,-7.87940836,26.21432304382324,-2.332732439,9.177371978759766,3.2480685710906982,-0.054465804,1.1867369413375854,0.5823877453804016,0.7326191663742065,0.61116147,0.4889744520187378,0.4385091960430145,0.4503541886806488,0.483248621,0.4219717979431152,0.5142589211463928,0.5067495107650757,0.4463742673397064,0.489795059,0
91.07456667985404,0.1885517984628677,1976.9653159536304,2762.954910802519,0.000975108,0.036342943,485.1659601139003,-14.85302216,5.085087776184082,-128.4552765,178.4992676,-30.80551338,28.377574920654297,-13.6259203,9.737482070922852,-9.485280037,-3.76630187,-5.201715946,-2.803981304,-6.729488373,-1.942329645,-3.550272703,0.7415417432785034,0.5944941639900208,0.4954646825790405,0.4249442517757416,0.3496651351451874,0.3586855828762054,0.332543671,0.293910265,0.2925821244716644,0.331396073,0.4697961807250976,0.646006703,0
186.6505486977379,0.4521725177764892,3327.655379459153,2784.364386914439,0.005527612,0.1054936738689095,1147.047102976681,-0.037248521,5.675997734069824,10.624377250671388,125.24811553955078,-101.5238647,12.19928265,-25.59732628,-2.474492073,1.2516486644744873,0.8790870904922485,-10.03295231,3.2526068687438965,-11.30636215,7.157563209533691,0.3804942369461059,0.3513612747192383,0.3577955663204193,0.3698133826255798,0.4077135324478149,0.4239112436771393,0.4121642112731933,0.4818194210529327,0.5691943168640137,0.5615620017051697,0.4778302907943725,0.3950368165969848,0.3715792596340179,0
