Fundamental Frequency,RMS Energy,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Zero-Crossing Rate,Formant 1,Harmonics-to-Noise Ratio,Entropy of the Audio Signal,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Chroma1,Chroma2,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Chroma9,Chroma10,Chroma11,Chroma12,Screaming
87.57393428,0.122272037,1482.256262,1856.820408,2.00E-05,0.036053509,792.2615617,2.825189894,4.589970112,-219.9166412,201.1183624,-37.85142517,39.38317871,-5.333345413,8.315603256,6.572945595,-14.80091476,2.396026611,-9.944511414,-11.5812788,-8.638912201,-11.70414162,0.45643422,0.469286084,0.402900547,0.393066257,0.486837566,0.565520406,0.428877652,0.38838014,0.317823857,0.287855566,0.246310934,0.280784488,0
187.3153071,0.02406184,1453.970976,2641.198167,0.000469831,0.0282648,615.8851703,-154.8516037,4.634879589,-402.570343,196.7367096,13.43860149,-12.27412891,0.459528446,-6.133429527,1.357690573,9.434551239,-1.494736195,7.507134914,6.73986578,-5.426357746,2.377721548,0.445425689,0.390978605,0.350742519,0.313910663,0.373534471,0.448073357,0.476370513,0.477068722,0.486536652,0.543523669,0.547457457,0.475928545,0
584.0621913,0.165993884,4891.682448,2366.748085,8.19E-05,0.228026211,1238.761871,-2.300865389,5.789439678,-128.1442871,123.5958405,-140.9332733,92.85058594,-59.82754517,-6.23295784,21.91404915,-27.89355278,25.49861336,-22.51258469,11.03176403,0.991617382,-17.23263168,0.533956349,0.690626502,0.739661455,0.443567216,0.287362963,0.342327088,0.362915337,0.536799788,0.520880997,0.459685504,0.563169003,0.344934732,0
770.8896633,0.048316479,6223.030316,4006.506314,0.002026173,0.228739373,649.9180449,-40.73230696,6.010558605,-233.8125763,56.56692886,-42.20921707,97.83058929,-33.74449921,42.5998497,-36.12928391,46.57966614,-7.489598751,13.63152313,-0.961697936,2.954107285,9.962217331,0.631512403,0.577221096,0.636648297,0.71753788,0.713399887,0.646738589,0.628482759,0.658077896,0.594423652,0.602129877,0.610001266,0.671720266,0
164.5648517,0.033291668,1894.328555,2304.013766,0.000217783,0.044711721,521.7683756,-89.89482199,4.633128643,-345.1490784,139.3287659,-6.448344231,33.48670578,18.58557129,14.19821739,1.280424356,-2.850265503,15.02876472,-3.675274849,-7.183106422,5.276258469,2.773993254,0.403581917,0.389620632,0.421407461,0.501160204,0.526489437,0.444556713,0.507727087,0.500628889,0.410906196,0.38104248,0.382095218,0.434414655,0
145.90602,0.031217255,1726.461996,2035.643917,0.000387123,0.043657555,1093.654879,5.078896605,4.385920048,-384.811554,184.2280426,-31.58035088,17.17499542,17.03824043,10.97021103,-12.06427383,16.66148376,5.210882187,-17.9152565,5.904276848,-3.280552387,-8.573633194,0.267240942,0.341040075,0.501687407,0.341367126,0.337550521,0.202433825,0.135183275,0.218107209,0.181269228,0.226767004,0.179188043,0.266925603,0
81.42877794,0.113491625,1487.239905,2018.21323,0.158787638,0.029001187,778.4730104,-146.9794803,5.015379324,-341.8697205,67.44821167,12.29733086,18.53464127,8.446730614,16.55262184,3.817887068,8.053180695,7.309005737,4.003200531,3.368896484,5.656619549,4.284575939,0.527878881,0.568933308,0.590347409,0.619885147,0.626920044,0.65535295,0.634668946,0.583270848,0.560474932,0.535894871,0.525940657,0.501379788,0
96.83129931,0.030852403,1709.627513,1313.410293,3.11E-05,0.07640814,715.5845995,-180.3747798,4.997428417,-333.8815002,196.197937,-40.16985703,-33.36099243,42.76943588,3.575626135,-29.73050499,11.51845551,14.45701027,-18.52602196,-4.426948547,13.04362106,-10.28112125,0.604426324,0.596720636,0.619958818,0.539465845,0.496388674,0.477174014,0.493588269,0.568554997,0.612285256,0.691291094,0.672343373,0.590097129,0
96.25654768,0.168140307,1814.167168,1793.146478,6.08E-06,0.056428206,688.5206078,0.925694074,4.908709049,-173.5949402,218.943924,-75.10657501,44.82831573,21.64452744,-23.19203186,25.10920906,-8.626623154,-2.83722949,11.33957005,-5.657762527,13.46209526,-5.198940754,0.499937534,0.526818454,0.411079615,0.428664029,0.355995387,0.385777861,0.333703727,0.327211976,0.561598003,0.37298435,0.360165477,0.402982056,0
117.4037373,0.024062164,1051.685344,1773.988455,2.80E-05,0.019185715,338.734911,-58.85188743,3.897556305,-443.5069275,151.195816,25.02019119,50.4943428,20.68249702,-11.31542873,0.094397351,-2.829905987,-4.362766266,-6.616312981,-8.294748306,-7.728518963,-12.60349274,0.340203106,0.338041455,0.447614133,0.355695307,0.203865066,0.182862058,0.375389755,0.688218474,0.458564967,0.291294307,0.27403903,0.281707078,0
108.2249443,0.003451386,3121.890814,3817.066491,0.004005612,0.063354775,993.2642156,-108.1257208,5.361038208,-520.0213013,129.6552734,-3.242939234,40.93925095,-14.97752285,27.21379662,-8.93584156,10.917243,0.267254412,-0.610786736,6.395175934,-0.658142567,-0.328061402,0.516125083,0.493797034,0.479260683,0.465353161,0.487633437,0.532575309,0.559100926,0.608802855,0.592026234,0.546869516,0.501036227,0.491035908,0
109.4460615,0.241788656,1458.593676,1915.736684,2.09E-05,0.031235605,608.7539359,4.181497879,4.483127594,-163.8866425,195.5545654,-31.54613113,37.75369263,-5.689026356,8.62870121,-2.966134071,-28.65900421,-0.538374424,-15.34187126,-1.936264277,-3.002707958,-4.579649925,0.32991749,0.307029605,0.177631721,0.239684209,0.312786937,0.231799439,0.268256903,0.288643569,0.424728692,0.464414477,0.377943337,0.375630349,0
260.7274215,0.055395439,2806.277966,3063.113923,0.007606806,0.070332326,718.8674325,-97.82161936,5.015379324,-314.8737793,110.5524979,-39.44571304,7.470817566,0.55459708,7.615837097,-14.54485607,-5.553599834,-16.70389366,-3.896545172,-7.225018501,0.57297343,1.17411983,0.422431499,0.423014879,0.408701509,0.394157708,0.387982637,0.376868784,0.4247711,0.435995221,0.381805599,0.44287616,0.482542604,0.406307995,0
228.1586793,0.023734985,3386.463437,3753.198101,0.007785743,0.087377986,820.2413879,-184.5696124,5.741880894,-261.936554,130.8153687,-31.93963814,29.53841972,-15.74412632,16.08393478,-9.1606884,0.517903209,-2.998729944,7.915150166,-8.362372398,2.974504232,-9.616613388,0.518561602,0.450328439,0.416302562,0.412332028,0.426851928,0.453535825,0.617922127,0.797660291,0.556401908,0.558579326,0.502633691,0.484870374,0
106.9217412,0.075549096,1260.424557,1549.514009,2.34E-05,0.032220332,613.9183436,-32.69149496,4.750575066,-244.2952728,218.3624268,-33.21437073,19.34814644,-1.404499054,-5.98361969,1.671884894,-6.539233685,3.171799183,-7.626799583,-2.952842712,-2.875794172,-4.382172585,0.546676219,0.612487197,0.643765926,0.551361859,0.538803339,0.536185145,0.527920306,0.513497591,0.537775457,0.529348075,0.544450343,0.542251527,0
564.3067797,0.318386763,1524.064117,1377.593525,0.031628009,0.048700747,1325.098034,10.39376237,5.053676989,-293.7966003,139.8342133,-58.77189255,-60.97569656,-24.62829208,14.26504803,23.07743454,19.55221748,12.4779501,-10.17043018,-22.04616547,-27.91695023,-15.55482578,0.146455482,0.231658235,0.469438165,0.536654115,0.379327506,0.119324386,0.015301307,0.003853727,0.004122187,0.016380744,0.024037233,0.072141618,1
433.4688765,0.079802588,2622.843235,3520.131355,0.004798244,0.041347517,944.88453,-120.6429178,4.954311371,-374.1900024,99.71103668,-22.21404457,-31.17987251,-31.61719513,-10.87534332,-15.65524006,1.118853927,1.031806707,-2.855489492,-3.037465096,8.439211845,3.494963884,0.426189095,0.328610003,0.396443218,0.466518462,0.503922939,0.50986582,0.527629554,0.539632976,0.590213358,0.611916542,0.511417329,0.578683138,1
402.7240133,0.100382008,2311.566942,3057.937973,0.002333296,0.045734476,953.7527667,-104.0816258,4.898972511,-335.4828796,112.8210373,-39.74430466,-33.61266708,-37.58116531,-13.14995861,-18.19993973,1.321353197,4.654930592,-2.909658432,-9.784266472,3.685204506,3.556298971,0.302280843,0.222491667,0.240074068,0.283526689,0.349393815,0.363116592,0.372528404,0.352016687,0.372999281,0.545776606,0.666869581,0.583213031,1
342.4283076,0.152118817,2110.329405,2381.429155,0.000627882,0.057089844,985.3284663,-38.77620932,4.853403091,-218.8160706,122.5576019,-88.29180908,-51.07445526,-45.98498535,-16.45527267,-18.43202019,10.9237957,-8.171292305,-7.040923595,-1.184439659,-8.458134651,-0.147272065,0.354307711,0.347879618,0.411415637,0.376063973,0.627492964,0.575700879,0.350584507,0.267120212,0.297826231,0.564700484,0.483143151,0.398162395,1
526.2346727,0.102512404,2886.181997,3207.063237,0.006797669,0.062447249,926.6720384,-85.33121974,5.26954937,-289.1100769,95.20005035,-63.34628296,-30.58284569,-31.14581871,-6.195732594,-12.00925159,7.247012615,-3.453745127,-2.7539258,-1.955319405,-1.802319288,-1.812563181,0.562271178,0.66277808,0.498309523,0.267252505,0.274187416,0.291494012,0.318780929,0.33458373,0.297802985,0.335797638,0.322905749,0.325889617,1
279.8393015,0.088603705,2526.601563,3555.392506,0.002089627,0.039550781,834.0516834,-97.52008012,4.940434933,-324.8415833,102.958374,-21.34055138,-10.74090004,-33.56127167,-7.959218502,-19.5118103,-7.529839516,-11.31553173,-5.224159718,-11.87734413,3.47586894,17.01953697,0.214087278,0.235448971,0.300102025,0.42043829,0.554683983,0.634027839,0.570709348,0.619394302,0.411433816,0.219789922,0.202738091,0.207938954,1
380.1307903,0.092535853,2668.69498,3230.937372,0.002648419,0.050207983,781.6005334,-95.05665862,5.095565796,-326.7514954,94.14471436,-55.09767532,-31.25671577,-30.12902641,-6.955518723,-13.45592022,7.15844202,-4.420751572,-3.532408953,-7.246144772,-3.567026615,2.137840748,0.538644433,0.651221335,0.471121281,0.360347152,0.364201277,0.452996373,0.458505273,0.365010768,0.297408879,0.277220219,0.275527149,0.332382023,1
432.2853299,0.088784479,2486.651311,3187.641434,0.001356357,0.048853359,942.6995565,-92.68207811,4.76768446,-339.2559814,86.62263489,-64.27358246,-35.22935867,-34.65966797,-19.13269234,-17.8354435,10.64937878,-1.260093689,-2.166945696,7.591978073,-1.550542116,-2.953384638,0.360658556,0.319078445,0.334681273,0.274554729,0.326348007,0.362441927,0.431735247,0.427398443,0.494972944,0.60252738,0.582082331,0.449839026,1
252.7709021,0.108309612,2469.670511,3355.195389,0.001988276,0.040844498,867.6104263,-83.56711203,4.696538925,-311.2235413,96.09466553,-44.19172287,-27.50699806,-43.08989716,-22.35653114,-16.16108704,0.584588051,-1.417939425,3.263225317,-3.193473577,-6.010207653,4.143852234,0.185446233,0.267151296,0.350690156,0.401834607,0.401767701,0.259939849,0.235907301,0.32810542,0.548576593,0.704881489,0.374023259,0.21090968,1
246.4928523,0.312089294,2640.859564,3370.265458,0.003233718,0.051239217,972.5676978,-70.21534021,5.03441906,-176.9426117,106.6980667,-43.0855217,-17.19383049,-28.05186844,-9.965803146,-5.51339674,9.157530785,-1.98282516,0.252704233,2.457497358,-0.778039157,-1.406789184,0.215991572,0.225516573,0.218865737,0.24024865,0.258474201,0.314664453,0.216077134,0.183202684,0.227191389,0.487678617,0.75983429,0.362756103,1
196.0845645,0.104691282,1916.612068,2723.545668,0.000653107,0.038083269,861.0363583,-89.86318871,4.4979496,-315.2789001,104.6997452,-32.56085205,-14.54515553,-21.68859291,-19.20214272,-31.82507706,-11.98791695,14.13997936,-3.948252916,-17.86837959,-4.329994202,4.583677769,0.346572429,0.345728874,0.374982208,0.352483153,0.326184392,0.30428189,0.289091051,0.421435654,0.638191402,0.477655053,0.379659563,0.361083359,1
186.5418617,0.133941889,2978.975618,3147.250266,0.001661325,0.065026903,1039.413481,-15.90952465,5.144177914,-208.9103241,91.8496933,-97.21842957,-40.34732056,-30.27940369,-15.26355553,-21.88737679,18.05661011,-16.8041935,-16.06113625,1.641130209,-16.07831192,-2.475444078,0.332930505,0.452092111,0.458258867,0.30572167,0.246759251,0.286524117,0.369292766,0.376232296,0.280822575,0.164966464,0.146251976,0.210344538,1
161.4388383,0.14890717,2743.560521,3195.668064,0.001882422,0.055113447,947.1953575,-10.0217978,5.070310116,-185.3407135,109.1650391,-76.5941391,-39.16133881,-56.25150681,-22.05220985,-17.87919998,11.34426975,-17.03858566,-17.05740356,1.774260879,-11.02562046,-9.808650017,0.503063977,0.462539524,0.341335505,0.491477013,0.391483843,0.313938439,0.210090876,0.19030489,0.232338712,0.169568539,0.220183566,0.375165194,1
383.1920744,0.212905154,2762.012808,3177.669937,0.002364486,0.059945913,993.1710333,-19.8766966,5.119268417,-170.2030334,92.5742569,-88.19785309,-43.24863815,-47.96362686,-5.967027664,-24.74398994,-8.263253212,-11.20432758,-5.461863041,-4.587273598,-2.788126707,-3.034116983,0.404079795,0.367386758,0.267058939,0.262761563,0.265189856,0.292290628,0.319039851,0.294486046,0.324933916,0.367112547,0.287373066,0.417013228,1
201.0937663,0.216183409,3002.098658,3169.587698,0.001692359,0.062112172,823.5923982,-9.699313324,5.181931019,-152.789856,91.79248047,-104.3334122,-45.10429001,-50.55607224,-4.120864868,-29.3085556,11.55208588,-16.59954071,-11.34831715,-0.515428543,-13.5519104,-5.481134892,0.219293535,0.268907219,0.310977161,0.302941293,0.33638224,0.43020463,0.337943584,0.233340755,0.164933443,0.257521421,0.352510929,0.192523435,1
779.8428969,0.158036664,2412.117863,3330.779682,0.000241322,0.029878932,1292.446658,-72.2184177,3.914263725,-300.3514709,63.70359802,-57.15638733,22.64444923,10.57154942,12.47928429,11.18987083,19.30357742,16.44941521,-1.958249092,-0.295580924,13.79635143,0.874498785,0.469751686,0.462460846,0.508486748,0.566173196,0.607808173,0.556519985,0.478634447,0.468341082,0.478663325,0.493207753,0.557651579,0.535424888,1
183.7557347,0.082188509,1938.200283,3014.913877,0.001179257,0.035026636,731.2327598,-34.47015904,4.956748486,-211.844986,161.7193451,-2.975941658,25.75933075,-6.888336182,15.68811989,9.398653984,9.692196846,2.684659004,5.414332867,7.340862751,0.015573862,-2.177818775,0.525387645,0.465713948,0.460221797,0.495282352,0.473824501,0.455418557,0.501078069,0.571548939,0.589444757,0.613550365,0.59013623,0.573374331,1
339.6095342,0.074158169,2853.978829,2981.981325,0.000756551,0.070516386,937.4310808,-57.52278531,4.546207905,-333.6283875,48.93037796,-86.00172424,-8.853795052,-12.93658161,7.918141842,13.57083702,21.77867126,7.964188099,14.35907555,10.93769646,9.958314896,-4.489598274,0.426426172,0.481089622,0.338813543,0.268071979,0.274298847,0.277828991,0.291359067,0.267080098,0.240353391,0.264441907,0.321813881,0.339317024,1
634.7496849,0.104182236,2259.143868,1353.912997,0.000154304,0.099605266,755.1790692,-23.11137846,4.07038784,-335.772583,147.5491486,-69.6030426,-22.47967911,29.74038506,-7.353397846,-4.66266346,17.12330818,1.032332301,-18.14317894,-10.85671997,10.96969318,15.0224514,0.082437478,0.078242041,0.099753715,0.128837138,0.310198992,0.712394357,0.377016336,0.189486444,0.139144734,0.113306619,0.116323784,0.098374002,1
811.2007032,0.708240271,6155.911953,5232.909238,0.010133705,0.103853266,2126.912743,-8.878173803,5.448145866,-81.03692627,9.10255146,-23.18844604,-3.839582682,0.421235025,16.48692322,9.646216393,5.907219887,1.582071662,5.779255867,10.19268799,12.70658302,-2.739266157,0.28543669,0.135559186,0.154096112,0.137830079,0.08236105,0.087871835,0.166790888,0.318860114,0.423157394,0.316520929,0.177744359,0.210282445,1
99.20761701,0.106004469,5002.254923,6347.109979,0.003146933,0.045001553,1072.2154,-165.3171218,5.070534229,-392.556427,32.80836487,-13.62403679,2.169634342,1.452228904,2.383800268,11.09536457,7.277177334,1.871484637,3.546668768,4.250169277,6.166068077,1.764474511,0.311702043,0.322147459,0.430093765,0.608183384,0.751489341,0.801282167,0.773284137,0.772849202,0.721816182,0.620221972,0.464413047,0.340661347,1
603.7130212,0.438119292,2414.307144,2996.001831,0.000924392,0.048578559,1251.619385,-46.01644749,3.971702099,-235.9613037,61.24913025,-38.4422226,-6.698167801,-14.03239346,10.1207304,7.031949997,18.11691666,11.80138206,1.288914919,-8.714582443,-9.19078064,6.112055302,0.244526297,0.248872906,0.38708508,0.81864351,0.403159767,0.202006236,0.205327183,0.2151898,0.218021527,0.211627901,0.222818762,0.247104749,1
108.2336243,0.403336287,1564.622079,2549.106879,0.001236439,0.022669922,828.4845189,-51.4790332,4.368935585,-138.1817017,151.4692841,2.851716518,5.163611412,-5.345944405,1.847001195,-13.21863461,-1.028452873,2.155390024,1.474598289,-8.633822441,-2.476810217,4.900215149,0.469167441,0.603340387,0.612846613,0.549209595,0.486632109,0.432199985,0.455823809,0.448683083,0.454977542,0.454441994,0.45202741,0.477372766,1
113.298381,0.229502171,3954.207759,4009.316493,0.021921106,0.096212752,1006.985002,-91.46858972,5.377761841,-264.9628906,104.7511826,-42.56415558,-12.40259457,-27.46266174,-2.462481976,-1.642755866,7.670735836,1.034671426,-2.061021566,-9.915019989,-0.817448378,-7.818468094,0.602306902,0.638495803,0.46851933,0.479113638,0.350513637,0.324190199,0.310358882,0.238904923,0.278859705,0.285154074,0.299905807,0.402508497,1
251.2621997,0.126936883,4661.548115,3889.43486,0.05209323,0.155995041,1275.074834,-117.6982647,5.512861252,-360.9672546,48.65360641,-77.55588531,-15.68370724,-2.968528032,2.650626898,-3.505917788,-1.985436916,-21.42635155,-2.685172558,-16.2435627,-8.145456314,-1.75668478,0.334774464,0.334818035,0.417014688,0.557555377,0.464302987,0.348116457,0.321057796,0.365313798,0.350112081,0.429996938,0.4838534,0.358245969,1
471.9343855,0.242317975,5785.874629,5514.844656,0.065868594,0.149516091,1054.512456,-83.93816016,5.514278412,-252.5040588,65.15933228,-51.81553268,-37.08276749,-15.4234314,-10.68810558,-4.619329453,-5.92899704,-2.674949646,10.75702953,8.520822525,-3.625896215,-18.36837959,0.841308415,0.439201385,0.182033941,0.200865909,0.1982373,0.179552063,0.149829343,0.170941308,0.218342215,0.257286102,0.281946212,0.435841531,1
432.1126705,0.401770979,3269.082111,3658.113072,0.012935718,0.068360647,1217.177104,-22.56983489,4.452847004,-208.3911896,69.04035187,-82.39807892,-38.36585617,-41.32913971,-10.13928699,-1.015167713,7.765196323,-7.223266602,-2.500029802,-5.000799656,3.775939941,-7.57992506,0.237055495,0.22302556,0.204982176,0.504068196,0.252640992,0.092590891,0.094699062,0.153898492,0.238283709,0.292844504,0.296165615,0.135509133,1
139.1825524,0.253801435,2486.887921,3282.083053,0.00899501,0.050378172,871.2955319,-55.24965639,4.832076073,-208.0617065,151.141983,-38.45602036,-46.33065414,-46.77733612,-28.74264908,-27.27294159,-9.217895508,-14.26163387,-6.001717567,-4.072118759,-8.11912632,-5.551394939,0.353906572,0.289149374,0.308451772,0.27003029,0.291080147,0.301655859,0.313200176,0.40396747,0.654841304,0.572222769,0.265987128,0.323288471,1
179.1731625,0.541259766,2885.908487,3230.447988,0.00058494,0.058705855,821.5292384,20.36830456,4.555202961,-102.4136658,80.20793152,-72.06858826,14.26698494,-40.08392334,-3.265678883,-40.12789154,7.281547546,-4.397670269,3.446602106,-15.96246052,3.894908905,3.394316912,0.038891774,0.07716132,0.198222205,0.204948246,0.24871695,0.142370194,0.272054434,0.585696697,0.211901993,0.110183336,0.093601607,0.075189985,1
164.8361686,0.024682811,3560.441862,3620.004194,0.011057916,0.063877651,663.3769569,-65.56264004,5.010870934,-473.2301331,89.9908905,-74.90952301,-1.914123774,-5.512185574,-17.42919922,-37.09606934,-17.12646103,8.513344765,3.621439219,-0.228471011,-1.455241919,-0.518441856,0.181941822,0.287985802,0.402734697,0.364048898,0.46137625,0.433511019,0.426035553,0.437166691,0.418544471,0.429482907,0.426389962,0.188726217,1
222.0765355,0.091343299,3383.61726,2967.525571,0.00098888,0.068215763,1019.27285,6.95938795,4.503495693,-334.1385803,46.16762924,-103.2035904,16.68816376,-64.53337097,-20.81338501,13.26722717,17.71455383,-8.772468567,1.823075294,-2.992106199,-16.68409538,2.679625273,0.518860519,0.158612788,0.080722369,0.08871185,0.093436696,0.097473592,0.247945294,0.189689294,0.153200284,0.164331809,0.210888863,0.5852229,1
947.2433974,0.192137271,2875.505246,1939.614077,0.000115461,0.100696435,1716.490151,1.669893989,4.566394329,-230.2813721,115.7364426,-134.708313,-0.582798004,-4.638745785,25.65729904,16.73957253,-9.960550308,21.28640366,17.2530632,13.02664089,-11.16389275,-9.730617523,0.336139321,0.364021242,0.52400893,0.561650038,0.211448863,0.106939405,0.143807873,0.181263104,0.098802477,0.112225488,0.139467433,0.237756789,1
688.6047678,0.237773418,1949.120693,2130.629649,0.044873528,0.033670022,1173.090022,-90.12706199,5.053676989,-244.1419373,105.3749313,-45.15125275,4.655564785,-21.6678009,-12.22967148,15.25790501,17.67916489,7.124301434,6.406835079,-4.877881527,5.907055855,-2.530791283,0.51080054,0.55740279,0.668489635,0.60945183,0.388737977,0.337188393,0.321721494,0.316943049,0.34292987,0.369783551,0.399500638,0.482626259,1
352.2041397,0.407891691,2092.007649,2274.140763,0.029523898,0.031936294,1584.434365,-81.59604557,5.053676989,-185.3743896,108.2263412,-42.69288254,15.31437874,-23.3049221,-13.14248657,1.98928535,19.97452354,8.565739632,11.76141739,-8.317489624,1.020494699,2.617515087,0.501675487,0.506134212,0.559477031,0.518281698,0.359709769,0.320907921,0.310998052,0.323826343,0.33441627,0.382502466,0.640811384,0.601820409,1
172.6834577,0.013809757,2503.504179,2051.034542,0.000132965,0.089845449,750.6281144,-62.69645599,5.085490227,-392.9581604,140.1383972,-72.80976868,23.47868347,2.958649874,-5.043460369,7.918660164,-8.510033607,0.427831531,-7.507413864,6.31379509,1.852082491,-9.579066277,0.376088053,0.379845709,0.365988672,0.366853178,0.371371567,0.411053956,0.398049265,0.384770602,0.40657115,0.46685946,0.469825208,0.394318253,0
886.3965591,0.049508009,3668.604168,4033.381079,0.00827915,0.085746039,732.0448184,-147.2465375,5.534711361,-319.22229,114.9245148,-16.02822685,33.95566559,6.708734989,-3.557180166,12.91917515,1.284326434,-4.879435539,10.82574558,4.568229198,3.074280024,5.859509945,0.519296944,0.516759574,0.508049607,0.519183338,0.592137575,0.619800687,0.555460274,0.494861901,0.485320061,0.48028031,0.506186068,0.514904618,0
75.41181131,0.076041356,1947.325925,2999.785515,0.001780206,0.033852278,567.3368681,-65.29938001,4.758468628,-265.7306824,172.9031067,-0.69140631,20.31302643,12.60385513,16.23652267,-4.838008404,7.631067276,-19.14155388,0.688133836,-7.67871666,-1.928594708,0.228732556,0.488969535,0.410694003,0.385139704,0.380740643,0.461603075,0.457109123,0.406499982,0.431563377,0.467379838,0.49531883,0.461589068,0.503522873,0
73.93385793,0.257842869,2761.286284,2741.37774,0.000570011,0.076106167,1147.025544,1.216890231,5.514383316,-50.65422821,157.7538452,-73.86741638,60.94001007,-6.383998871,28.34782791,-14.77527237,15.33019924,-5.294487,4.894158363,6.303665638,-3.095051765,1.048062921,0.544546068,0.501699567,0.583224952,0.523699045,0.633665502,0.535862088,0.492185563,0.594086349,0.51820761,0.4719944,0.515731394,0.628662586,0
91.49674385,0.096960507,1046.008395,1205.501588,3.93E-05,0.025592282,683.2296522,-56.63165578,4.403645992,-276.0937805,217.5653687,-21.32230377,-4.515540123,46.34391403,-3.695593119,-6.78257513,22.29415131,-1.909676194,-7.936293602,14.79363537,1.67908752,-7.734218597,0.600854337,0.583657742,0.579598248,0.559176326,0.5527758,0.544676065,0.517963946,0.541825771,0.567013383,0.564796627,0.552410364,0.584547043,0
68.08382111,0.03267435,3076.390179,3528.3619,0.000320157,0.067403771,1193.407683,-78.88371787,5.417253971,-283.5192871,160.7879181,-36.48677063,69.95132446,-36.12784195,46.10581207,-10.15707684,11.49204731,10.21385574,-7.101780415,18.86730385,-11.25457573,17.80215454,0.69622165,0.649134755,0.648181796,0.682044566,0.697904468,0.696121633,0.729932725,0.730095804,0.738023698,0.706140339,0.682786345,0.710600078,0
80.12945833,0.039852124,1001.609209,1276.547707,6.47E-06,0.013120718,559.3268422,-117.7343413,4.233761311,-359.9121094,189.3237,-16.88613892,-0.425019085,43.57086563,-0.142186642,-8.605657578,13.16951752,0.249690995,-6.5182271,3.664507151,0.345785677,-1.910663962,0.529872298,0.566012621,0.604468346,0.582223654,0.570710242,0.566416383,0.543604374,0.559680939,0.578328311,0.589957118,0.562215209,0.532974482,0
869.6360575,0.04589447,1199.817178,946.9317077,0.403568715,0.041508966,1102.926351,-103.4754467,5.015379324,-522.1587524,71.47440338,-26.81248474,4.183678627,8.409959793,10.18213367,4.14916563,-11.73717022,-8.571204185,-7.334215164,4.817384243,10.14934158,2.695206881,0.136828065,0.125537053,0.125339061,0.129853681,0.128749937,0.127003193,0.161649555,0.166658729,0.38932994,0.172285467,0.138223499,0.241394475,0
152.663314,0.217177391,2043.655544,2230.215399,0.000866029,0.05488066,923.310053,3.687606204,4.737959862,-156.2930145,194.0245056,-29.0977726,-3.945291042,3.74304986,-7.127146721,-14.16442966,4.258331299,-14.98857212,0.261692822,-5.378493786,-10.84695244,-9.691865921,0.300954223,0.279328823,0.333557725,0.306819439,0.45704332,0.272602946,0.266585797,0.329592735,0.274962246,0.325443178,0.217417046,0.323847979,0
209.5246301,0.130071953,2773.612007,2864.99552,5.49E-05,0.067919809,846.4826219,1.406887443,5.292729855,-163.2006073,171.7447815,-61.97637939,78.43350983,-28.78374672,13.75682449,7.574918747,-13.42191315,24.19774628,-19.42085266,15.58587265,-1.750023365,-8.553664207,0.292967975,0.426587135,0.431956738,0.495619208,0.414111495,0.430294424,0.51206398,0.333065778,0.299529433,0.312214166,0.476157099,0.322725028,0
140.5474883,0.070603043,1214.367947,1431.578426,9.75E-06,0.038592345,644.1260942,-51.04451996,4.256989956,-332.3967285,182.5347137,-18.9411068,19.38295364,44.04040909,-12.64221287,-2.212950945,8.442455292,-16.25381279,2.287255049,10.80407143,-16.2500267,-9.382310867,0.445771247,0.377218246,0.462532967,0.453289807,0.442416757,0.365712315,0.34257707,0.40342918,0.398174345,0.440749496,0.529406965,0.518366992,0
614.6129474,0.006846429,2701.161823,3306.630776,0.000528158,0.049320371,909.5956875,-164.1621424,4.550079823,-554.6925659,75.17641449,7.862733841,50.98956299,18.48706818,-12.81881046,1.917458534,8.065021515,0.544361353,6.177531719,15.46629047,7.876314163,-11.74000549,0.379460782,0.442068815,0.417320341,0.407740682,0.442326486,0.556178391,0.524702549,0.368985176,0.341232657,0.373284638,0.337065935,0.324451327,0
90.94424912,0.011479584,1635.826558,2592.945361,0.000285932,0.025549231,265.0678723,-162.3171603,4.605665207,-481.5670776,146.4342957,20.86733246,29.3331871,5.563103199,5.338506222,5.450259686,3.673177958,6.790518761,3.42670846,10.06792164,5.447976112,-0.268514544,0.372221082,0.496303469,0.687315524,0.629082143,0.506486714,0.419883311,0.359790266,0.381227851,0.408557087,0.486887306,0.316839844,0.326734066,0
84.1554459,0.180482626,4155.760932,3379.977956,0.00089627,0.119448775,397.8505739,-1.754555254,5.740074635,-96.74697113,107.2752609,-59.1579361,80.38311768,-30.45097542,19.19237328,-33.98898315,3.743568182,-20.86218452,-6.468337536,-7.446555138,-6.010795593,6.053620338,0.320687413,0.535804927,0.463860095,0.392575443,0.372789592,0.54933399,0.585980594,0.511514306,0.378526986,0.207378224,0.253659755,0.303888023,0
2048.733119,0.242571384,4581.988377,3444.637728,0.022447728,0.169086359,1035.190104,-4.127144603,6.039432049,-17.83692741,85.63689423,-93.64208984,32.21085358,-31.71209526,-7.28070116,-33.33578491,4.937906742,-25.2673111,-9.946721077,-6.828873158,-15.75970936,-11.25221348,0.796694934,0.723627269,0.67205745,0.593711734,0.54204452,0.517599344,0.538144052,0.594552219,0.652080476,0.686300755,0.740974963,0.80607903,0
